"SERVICE_ID","SERVICE_NAME","DESCRIPTION","TYPE_ID","CAL_RATE","ID","SERVICE_DISPLAY","UNIT_ID","UNIT_CODE","SERVICE_TYPE","THRESHOLD_TYPE","STATUS","FOMULAR_DESCRIPT","UPDATE_TIME","UPDATE_USER","ORDER_INDEX","TYPE_PARAM","SERVICE_TYPE_PARAM","IS_LEAF"
20218018,Doanh thu dịch vụ VTT,,,,200949,DT dịch vụ VTT,2,,1,1,1,,,,,DTTD,2,
21200121,Dòng tiền ròng,Chỉ tiêu này đồng nhất với chỉ tiêu 200121 (khác unit),,,4343,Dòng tiền ròng,7,,905,1,1,Dòng tiền ròng,2021-11-26 09:27:43.000,"170635",,DTTC,,
1200061,Khác,,,,4442,Khác,2,,1,1,1,,,,,DTTD,1,0
1200062,Chuyển tiền,,,,4443,Chuyển tiền,2,,1,1,1,,,,,CHI_PHI,2,0
1200063,Chi phí chia sẻ,,,,4444,Chi phí chia sẻ,2,,1,1,1,,,,,CHI_PHI,2,
1200064,Chi phí khác,,,,4445,Chi phí khác,2,,1,1,1,,,,,CHI_PHI,2,
1200065,Nạp/Rút tiền,,,,4446,Nạp/Rút tiền,2,,1,1,1,,,,,CHI_PHI,2,0
1200066,Chi phí chia sẻ,,,,4447,Chi phí chia sẻ,2,,1,1,1,,,,,CHI_PHI,2,
1200067,Chi phí khác,,,,4448,Chi phí khác,2,,1,1,1,,,,,CHI_PHI,2,
1200068,Dịch vụ viễn thông,,,,4449,Dịch vụ viễn thông,2,,1,1,1,,,,,CHI_PHI,2,0
1200069,Chi phí chia sẻ,,,,4450,Chi phí chia sẻ,2,,1,1,1,,,,,CHI_PHI,2,
1200070,Chi phí khác,,,,4451,Chi phí khác,2,,1,1,1,,,,,CHI_PHI,2,
1200071,Thanh toán (trừ viễn thông),,,,4452,Thanh toán (trừ viễn thông),2,,1,1,1,,,,,CHI_PHI,2,0
1200072,Chi phí chia sẻ,,,,4453,Chi phí chia sẻ,2,,1,1,1,,,,,CHI_PHI,2,
1200073,Chi phí khác,,,,4454,Chi phí khác,2,,1,1,1,,,,,CHI_PHI,2,
1200074,Chi hộ,,,,4455,Chi hộ,2,,1,1,1,,,,,CHI_PHI,2,0
1200075,Chi phí chia sẻ,,,,4456,Chi phí chia sẻ,2,,1,1,1,,,,,CHI_PHI,2,
1200076,Chi phí khác,,,,4457,Chi phí khác,2,,1,1,1,,,,,CHI_PHI,2,
1200077,Dịch vụ khác,,,,4458,Dịch vụ khác,2,,1,1,1,,,,,CHI_PHI,2,
1200091,Thuê bao phát triển mới PSGD trong tháng,,,,4471,Thuê bao phát triển mới PSGD trong tháng,1,,1,1,1,,,,,DTTD,6,1
1200092,Thuê bao 3 tháng không PSGD,,,,4472,Thuê bao 3 tháng không PSGD,1,,1,1,1,,,,,DTTD,5,1
1200095,Số điểm chấp nhận thanh toán luỹ kế,,,,4475,Số điểm chấp nhận thanh toán luỹ kế,60,,1,1,1,,,,,DTTD,5,1
1200096,Số điểm chấp nhận thanh toán có PSGG lũy kế,,,,4476,Số điểm chấp nhận thanh toán có PSGG lũy kế,60,,1,1,1,,,,,DTTD,5,1
1200097,Giá trị giao dịch,,,,4477,Giá trị giao dịch,2,,1,1,1,,,,,DTTD,2,0
1200098,Chuyển tiền,,,,4478,Chuyển tiền,2,,1,1,1,,,,,DTTD,2,0
1200099,Ví - ví,,,,4479,Ví - ví,2,,1,1,1,,,,,DTTD,2,1
1200100,Ví - ngân hàng,,,,4480,Ví - ngân hàng,2,,1,1,1,,,,,DTTD,2,1
1200101,Không ví - không ví,,,,4481,Không ví - không ví,2,,1,1,1,,,,,DTTD,2,1
1200102,Chuyển tiền quốc tế,,,,4482,Chuyển tiền quốc tế,2,,1,1,1,,,,,DTTD,2,1
1200103,Nạp/Rút tiền,,,,4483,Nạp/Rút tiền,2,,1,1,1,,,,,DTTD,2,1
1200104,Dịch vụ viễn thông,,,,4484,Dịch vụ viễn thông,2,,1,1,1,,,,,DTTD,2,1
7059,Trạm thu phí Bù Nho,,,,200384,Trạm thu phí Bù Nho,2,,1,1,1,,,,,DTTD,2,0
7060,Doanh thu thu phí tại trạm,,,,200385,DT thu phí tại trạm,2,,1,1,1,,,,,DTTD,2,1
7061,Mức giá dịch vụ,,,,200386,Mức giá dịch vụ,23,,1,1,1,,,,,DTTD,12,1
210001486,Thoại,Theo hướng tiêu dùng (mobile trả trước),,,4306,Thoại,8,,905,1,1,,2021-08-27 14:28:41.000,"170635",,DTTD,,
2100069,Doanh thu cố định,,,,4312,DT cố định,8,,905,1,1,,2021-08-19 16:22:52.000,"250905",,DTTD,,
21000164,Doanh thu khác,,,,4322,DT khác,8,,905,1,1,,2021-08-19 16:32:33.000,"250905",,DTTD,,
210004209,Doanh thu dịch vụ mới,,,,4325,DT dịch vụ mới,8,,905,1,1,,2023-04-11 10:15:53.000,slgb_admin_bi,,DTTD,,
1100063,VTT (trừ Hubbing),,1,,4326,VTT (trừ Hubbing),2,,1,1,1,,,,,DTTD,1,0
1200113,Thu hộ (trừ viễn thông),,,,4493,Thu hộ (trừ viễn thông),2,,1,1,1,,,,,DTTD,2,1
1200116,Chi hộ,,,,4496,Chi hộ,2,,1,1,1,,,,,DTTD,2,1
1200119,Khác,,,,4499,Khác,2,,1,1,1,,,,,DTTD,2,1
1200126,Khối lượng giao dịch (số lần giao dịch),,,,4506,Khối lượng giao dịch (số lần giao dịch),87,,1,1,1,,,,,DTTD,2,0
1200127,Chuyển tiền,,,,4507,Chuyển tiền,87,,1,1,1,,,,,DTTD,2,0
1200128,Ví - ví,,,,4508,Ví - ví,87,,1,1,1,,,,,DTTD,2,1
1200129,Ví - ngân hàng,,,,4509,Ví - ngân hàng,87,,1,1,1,,,,,DTTD,2,1
1200130,Không ví - không ví,,,,4510,Không ví - không ví,87,,1,1,1,,,,,DTTD,2,1
1200131,Chuyển tiền quốc tế,,,,4511,Chuyển tiền quốc tế,87,,1,1,1,,,,,DTTD,2,1
1200132,Nạp/Rút tiền,,,,4512,Nạp/Rút tiền,87,,1,1,1,,,,,DTTD,2,1
1200133,Dịch vụ viễn thông,,,,4513,Dịch vụ viễn thông,87,,1,1,1,,,,,DTTD,2,1
1200142,Thu hộ (trừ viễn thông),,,,4522,Thu hộ (trừ viễn thông),87,,1,1,1,,,,,DTTD,2,1
1200145,Chi hộ,,1,,4525,Chi hộ,87,,1,1,1,,,,,DTTD,2,1
1200148,Khác,,,,4528,Khác,87,,1,1,1,,,,,DTTD,2,1
1200155,Số dư ví điện tử,,,,4535,Số dư ví điện tử,2,,1,1,1,,,,,DTTD,2,1
1200156,Số dư Trust account,,,,4536,Số dư Trust account,2,,1,1,1,,,,,DTTD,2,1
1200157,Số dư tài khoản khách hàng,,,,4537,Số dư tài khoản khách hàng,2,,1,1,1,,,,,DTTD,2,1
21000110,Chi phí,,,,4541,Chi phí,29,,906,2,1,,2021-08-25 14:50:03.000,"170635",,DTTD,,
1100031,TB2G lũy kế,,,,4561,"2G",1,,905,1,1,,2021-09-01 13:41:48.000,"170635",,DTTD,5,
1200161,Sản lượng Tháp B bên ngoài,,2,,4621,Sản lượng Tháp B bên ngoài,66,,1,1,1,,,,,DTTD,4,1
7353,Tài khoản thực,,,,4604,Tài khoản thực,82,,905,1,1,,2021-09-15 22:07:50.000,"250905",,DTTD,5,1
7357,Thẻ nạp tiền,,,,4603,Thẻ nạp tiền,82,,905,1,1,,,,,DTTD,2,1
2160400,Số lao động bình quân,,,,4605,Số lao động bình quân,3,,905,1,1,,2021-11-10 08:45:42.000,"170635",,DTTD,2,
1200162,Xi măng bao xây tô,Xi măng bao xây tô,1,,4641,Xi măng bao xây tô,50,,1,1,1,,,,,DTTD,1,1
1200163,Hệ thống tự động hóa Hải Quân,,,,4681,Hệ thống tự động hóa Hải Quân,2,,1,1,1,,2021-11-24 09:05:30.000,"170635",,DTTD,2,1
1200164,Khác,,,,4682,Khác,2,,,1,1,,,,,DTTD,2,1
20212813,Thuê bao register 5G lũy kế,Thuê bao register 5G lũy kế,,,200649,Thuê bao register 5G lũy kế,1,,1,1,1,,,,,DTTD,3,1
20212807,Thuê bao di động thực 5G lũy kế,,3,,200650,Thuê bao di động thực 5G lũy kế,1,,1,1,1,,,,,DTTD,5,1
20212810,Thuê bao đi dộng thực 5G tăng thêm,Thuê bao đi dộng thực 5G tăng thêm,,,200651,Thuê bao đi dộng thực 5G tăng thêm,1,,1,1,1,,,,,DTTD,6,1
20214133,DT dịch vụ nhóm DV của VTT,Doanh thu dịch vụ nhóm VTT,1,,200647,DV của VTT,2,,1,1,1,,2022-01-06 11:25:11.000,"170635",,DTTD,2,0
20212743,Viettel 2743,,1,,5021,Viettel,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,5,1
20212744,Vinaphone 2744,,1,,5022,Vinaphone,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,5,1
20212745,Mobifone 2745,,1,,5023,Mobifone,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,5,1
20212746,VietnamMobile 2746,,1,,5024,VietnamMobile,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,5,1
20212747,Gtel đạt 2747,,1,,5025,Gtel,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,5,1
20212761,Itelecom đạt 2761,,1,,5026,Itelecom đạt,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,11,1
20212780,Mobicast đạt 2780,,1,,5027,Mobicast đạt,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,11,1
20211398,Viettel 1398,,1,,5028,Viettel 1398,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,11,1
20211400,Vinaphone 1400,,1,,5029,Vinaphone 1400,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,11,1
20211399,Mobiphone 1399,,1,,5030,Mobiphone 1399,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,11,1
20211402,Gtel đạt 1402,,1,,5031,Gtel đạt 1402,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,11,1
20212760,Itelecom 2760,,1,,5032,Itelecom,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,11,1
20212781,Mobicast 2781,,1,,5033,Mobicast,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,11,1
20211401,VietnamMobile 1401,,1,,5034,VietnamMobile 1401,23,,905,1,1,,2021-04-16 03:42:45.000,"241173",,DTTD,11,1
1200236,"Bộ thông thoại trên xe tăng, xe thiết giáp VIS",,,,4761,"Bộ thông thoại trên xe tăng, xe thiết giáp VIS",2,,,1,1,,,,,DTTD,1,0
1200237,Khác,,,,4762,Khác,2,,,1,1,,,,,DTTD,1,0
1200238,Dòng sản phẩm Tác chiến điện tử,,,,4763,Dòng sản phẩm Tác chiến điện tử,2,,,1,1,,,,,DTTD,1,0
1200239,Hệ thống Trinh sát điện tử VSI-3,,,,4764,Hệ thống Trinh sát điện tử VSI-3,2,,,1,1,,,,,DTTD,1,0
1200240,Hệ thống Trinh sát điện tử Velint 18,,,,4765,Hệ thống Trinh sát điện tử Velint 18,2,,,1,1,,,,,DTTD,1,0
1200241,Dòng sản phẩm huấn luyện Mô phỏng,,,,4766,Dòng sản phẩm huấn luyện Mô phỏng,2,,,1,1,,,,,DTTD,1,0
1200242,Thiết bị mô phỏng kíp chiến đấu xe tăng,,,,4767,Thiết bị mô phỏng kíp chiến đấu xe tăng,2,,,1,1,,,,,DTTD,1,0
1200243,Hệ thống mô phỏng chiến thuật tác chiến điện tử,,,,4768,Hệ thống mô phỏng chiến thuật tác chiến điện tử,2,,,1,1,,,,,DTTD,1,0
1200244,Hệ thống mô phỏng Su 30,,,,4769,Hệ thống mô phỏng Su 30,2,,,1,1,,,,,DTTD,1,0
1200245,Khác,,,,4770,Khác,2,,,1,1,,,,,DTTD,1,0
1200246,Dòng sản phẩm Quang điện tử,,,,4771,Dòng sản phẩm Quang điện tử,2,,,1,1,,,,,DTTD,1,0
1200247,Thiết bị trinh sát ảnh nhiệt cầm tay (VEE-B01),,,,4772,Thiết bị trinh sát ảnh nhiệt cầm tay (VEE-B01),2,,,1,1,,,,,DTTD,1,0
1547,"DT MB, tài chính khác",thuhuyen-20180614,1,,968,"DT MB, tài chính khác",2,,1,1,1,,,,,DTTD,2,1
1660,Doanh thu thẻ cào,,1,2,969,DT thẻ cào,2,,1,1,1,,,,,DTTD,2,1
1506,Thoại,,4,,971,Thoại,2,,1,1,1,,,,,DTTD,1,
1601,DT Xây lắp,thuhuyen-20180614,1,,973,Trong nước,2,,1,1,1,,,,,DTTD,2,0
1604,DT Truyền dẫn ,thuhuyen-20180614,1,,976,DT Truyền dẫn ,2,,1,1,1,,,,,DTTD,2,1
1605,"DT Thương mại, dịch vụ",thuhuyen-20180614,1,,977,"DT Thương mại, dịch vụ",2,,1,1,1,,,,,DTTD,2,1
1606,DT Vận hành khai thác,thuhuyen-20180614,1,,978,DT Vận hành khai thác,2,,1,1,1,,,,,DTTD,2,0
1607,DT VHKT Trạm BTS,thuhuyen-20180614,1,,979,DT VHKT Trạm BTS,2,,1,1,1,,,,,DTTD,2,
1609,DT Bán hàng CĐBR,thuhuyen-20180614,1,,981,DT Bán hàng CĐBR,2,,1,1,1,,,,,DTTD,2,
3094,DOANH THU NỘI ĐỊA,,1,,982,DT NỘI ĐỊA,2,,1,1,1,,,,,DTTD,1,0
3095,DOANH THU XUẤT KHẨU,,1,,983,DT XUẤT KHẨU,2,,1,1,1,,,,,DTTD,1,0
3099,<3 triệu,,7,,984,<3 triệu,52,,1,1,1,,,,,DTTD,2,0
3103,Smart phone Viettel,,6,,987,Smart phone Viettel,52,,1,1,1,,,,,DTTD,1,
3105,> 6 triệu,,7,,989,> 6 triệu,52,,1,1,1,,,,,DTTD,2,0
1467,SMS,,1,,992,SMS,2,,1,1,1,,,,,DTTD,2,1
1483,"4G",,1,1,993,"4G",2,,1,1,1,,,,,DTTD,1,1
1486,Thoại,,1,1,994,Thoại,2,,1,1,1,,,,,DTTD,1,1
1487,SMS,,1,1,995,SMS,2,,1,1,1,,,,,DTTD,1,1
1490,Phim,huyenvtm1 - 20171121,1,,998,Phim,2,,1,1,1,,,,,DTTD,2,1
1491,Viettel Europe,,1,,999,Viettel Europe,2,,905,1,1,,2021-03-15 16:00:18.000,"170635",,DTTD,2,1
3085,Tổng sản lượng nghiền xi măng,,6,,1005,Tổng sản lượng nghiền xi măng,50,,1,1,1,,,,,DTTD,1,1
3088,Xi măng thành phẩm,,7,,1006,Xi măng thành phẩm,50,,1,1,1,,,,,DTTD,2,0
3090,Xi măng rời,,6,,1008,Xi măng rời,50,,1,1,1,,,,,DTTD,2,1
3091,CLINKER,,6,,1009,CLINKER,50,,1,1,1,,,,,DTTD,1,1
3086,CLINKER,,6,,1011,CLINKER,50,,1,1,1,,,,,DTTD,1,1
3109,Sumo Viettel,,6,,1012,Sumo Viettel,52,,1,1,1,,,,,DTTD,1,
3110,Các loại máy khác,,6,,1013,Các loại máy khác,52,,1,1,1,,,,,DTTD,1,
3112,TỔNG DOANH THU,,1,,1014,TỔNG DT,2,,1,1,1,,2021-03-11 17:54:53.000,"170635",,DTTD,2,
3067,Cáp quang luồn cống,,6,,1021,Cáp quang luồn cống,,,1,1,1,,,,,DTTD,,
2284,Thiết bị IoT phòng cháy chữa cháy,thuhuyen-20180713,1,,1022,Thiết bị IoT phòng cháy chữa cháy,2,,1,1,1,,,,,DTTD,1,
2290,Điện thoại bảo mật giá rẻ,thuhuyen-20180713,1,,1026,Điện thoại bảo mật giá rẻ,2,,1,1,1,,,,,DTTD,1,
2291,Dòng sản phẩm lưỡng dụng,thuhuyen-20180713,1,,1027,Dòng sản phẩm lưỡng dụng,2,,1,1,1,,,,,DTTD,,
2293,Thiết bị nhận diện tàu AIS,thuhuyen-20180713,1,,1029,Thiết bị nhận diện tàu AIS,2,,1,1,1,,,,,DTTD,1,
2297,Thiết bị IoT phòng cháy chữa cháy,thuhuyen-20180713,1,,1031,Thiết bị IoT phòng cháy chữa cháy,2,,1,1,1,,,,,DTTD,1,
2298,Thiết bị IoT bộ điều khiển thông minh Smart Controller,thuhuyen-20180713,1,,1032,Thiết bị IoT bộ điều khiển thông minh Smart Controller,2,,1,1,1,,,,,DTTD,1,
2300,Dòng sản phẩm di động,thuhuyen-20180713,1,,1034,Dòng sản phẩm di động,2,,1,1,1,,,,,DTTD,,
2301,Điện thoại Smarphone 4G bảo mật,thuhuyen-20180713,1,,1035,Điện thoại Smarphone 4G bảo mật,2,,1,1,1,,,,,DTTD,1,
2315,Bán trực tiếp cho VTG,thuhuyen-20180713,1,,1038,Bán trực tiếp cho VTG,2,,1,1,1,,,,,DTTD,1,
2317,Bán cho các đơn vị còn lại,thuhuyen-20180713,1,,1040,Bán cho các đơn vị còn lại,2,,1,1,1,,,,,DTTD,1,
3658,Roaming inbound,,1,,1041,Roaming inbound,2,,1,1,1,,,,,DTTD,2,0
3659,Song phương,,1,,1042,Song phương,2,,1,1,1,,,,,DTTD,2,1
2009,Thiết bị hạ tầng mạng lưới,thuhuyen-20180713,1,,1044,Thiết bị hạ tầng mạng lưới,2,,1,1,1,,,,,DTTD,2,1
1477,SMS,,1,,1045,SMS,2,,1,1,1,,,,,DTTD,1,0
1480,"2G",,1,1,1048,"2G",2,,1,1,1,,,,,DTTD,1,1
1481,"2G",,1,1,1049,"2G",2,,1,1,1,,,,,DTTD,1,1
1482,"3G",,1,1,1050,"3G",2,,1,1,1,,,,,DTTD,1,1
1484,Theo hướng tiêu dùng (mobile trả trước),,1,,1051,Theo hướng tiêu dùng (mobile trả trước),2,,1,1,1,,,,,DTTD,1,0
1497,Lưu lượng data mobile,,7,,1055,Lưu lượng data mobile,,,1,1,1,,,,,DTTD,,
1500,Thuê bao mobile PSLL thoại ,,2,,1057,Thuê bao mobile PSLL thoại ,,,1,1,1,,,,,DTTD,,
1502,Lưu lượng data mobile,,7,,1058,Lưu lượng data mobile,54,,1,1,1,,,,,DTTD,,
1513,Cước vas,,1,,1060,Cước vas,2,,1,1,1,,,,,DTTD,2,1
1514,Cước vas,,1,,1061,Cước vas,2,,1,1,1,,,,,DTTD,1,0
1640,CƠ CẤU DOANH THU,thuhuyen-20180614,1,,1062,CƠ CẤU DT,2,,1,1,1,,,,,DTTD,1,1
1641,Theo phạm vi,thuhuyen-20180614,1,,1063,Theo phạm vi,2,,1,1,1,,,,,DTTD,1,0
1645,DOANH THU NỘI BỘ,thuhuyen-20180614,1,,1066,DT NỘI BỘ,2,,1,1,1,,,,,DTTD,1,0
1562,Xi măng bao PCB40,thuhuyen-20180614,1,,1068,Xi măng bao PCB40,2,,1,1,1,,,,,DTTD,1,
1563,Xi măng bao jumbo PCB40,thuhuyen-20180614,1,,1069,Xi măng bao jumbo PCB40,2,,1,1,1,,,,,DTTD,1,
1566,Xi măng rời PCB40,thuhuyen-20180614,1,,1072,Xi măng rời PCB40,2,,1,1,1,,,,,DTTD,1,
1568,Xi măng bao xuất khẩu PC50 (vỏ bao jumbo/Sling),thuhuyen-20180614,1,,1074,Xi măng bao xuất khẩu PC50 (vỏ bao jumbo/Sling),2,,1,1,1,,,,,DTTD,1,0
1569,Doanh thu khác,thuhuyen-20180614,1,,1075,DT khác,2,,1,1,1,,,,,DTTD,1,1
1572,Clinke nội địa,thuhuyen-20180614,1,,1077,Clinke nội địa,2,,1,1,1,,,,,DTTD,1,0
1573,Xi măng nội địa,thuhuyen-20180614,1,,1078,Xi măng nội địa,2,,1,1,1,,,,,DTTD,1,0
1578,Clinker nội địa,thuhuyen-20180614,7,,1081,Clinker nội địa,50,,1,1,1,,,,,DTTD,1,1
1579,Clinker xuất khẩu,thuhuyen-20180614,7,,1082,Clinker xuất khẩu,50,,1,1,1,,,,,DTTD,1,1
1580,Sản lượng xi măng,thuhuyen-20180614,7,,1083,Sản lượng xi măng,50,,1,1,1,,,,,DTTD,1,0
1582,Xi măng bao PCB40,thuhuyen-20180614,7,,1085,Xi măng bao PCB40,50,,1,1,1,,,,,DTTD,1,
1584,Xi măng bao jumbo PC50,thuhuyen-20180614,7,,1087,Xi măng bao jumbo PC50,50,,1,1,1,,,,,DTTD,1,
1587,Xi măng rời PC40/PC50,thuhuyen-20180614,7,,1090,Xi măng rời PC40/PC50,50,,1,1,1,,,,,DTTD,1,
1507,SMS,,4,,1092,SMS,2,,1,1,1,,,,,DTTD,1,
1508,Data,,4,,1093,Data,2,,1,1,1,,,,,DTTD,1,
1510,TB TT lũy kế PSCG >0,,2,,1095,TB TT lũy kế PSCG >0,1,,1,1,1,,,,,DTTD,,
1511,TB TS lũy kế PSCG >0,,2,,1096,TB TS lũy kế PSCG >0,1,,1,1,1,,,,,DTTD,2,
1512,Cước vas,,1,,1097,Cước vas,2,,1,1,1,,,,,DTTD,2,1
1644,Theo phạm vi (trừ thẻ cào),thuhuyen-20180614,1,,1098,Theo phạm vi (trừ thẻ cào),2,,1,1,1,,,,,DTTD,1,0
3552,Điện thoại 4G,,1,,1101,Điện thoại 4G,2,,1,1,1,,,,,DTTD,,
3970,DT UD CNTT,thay the 2539,1,,1102,DT UD CNTT,2,,1,1,1,,,,,DTTD,1,1
3554,Homephone,,1,,1103,Homephone,2,,1,1,1,,,,,DTTD,,
3626,Khác,,1,,1106,Khác,2,,1,1,1,,,,,DTTD,,
3631,Doanh thu kênh thuê riêng,,1,,1107,DT kênh thuê riêng,2,,1,1,1,,,,,DTTD,2,0
3641,Thiết bị + Lắp đặt và sau bán,,1,,1112,Thiết bị + Lắp đặt và sau bán,2,,1,1,1,,,,,DTTD,2,1
3642,Cước phát sinh,,1,,1113,Cước phát sinh,2,,1,1,1,,,,,DTTD,2,1
3643,Khác,,1,,1114,Khác,2,,1,1,1,,,,,DTTD,2,1
3647,Khác,,1,,1115,Khác,2,,1,1,1,,,,,DTTD,1,1
3672,Cước phát sinh,,1,,1120,Cước phát sinh,2,,1,1,1,,,,,DTTD,2,1
3673,Khác,,1,,1121,Khác,2,,1,1,1,,,,,DTTD,2,1
3674,Sản phẩm dịch vụ mới,,1,,1122,Sản phẩm dịch vụ mới,2,,1,1,1,,,,,DTTD,2,0
3677,Khác,,1,,1124,Khác,2,,1,1,1,,,,,DTTD,2,1
3678,Doanh thu UDCNTT,,1,,1125,DT UDCNTT,2,,1,1,1,,,,,DTTD,2,0
3679,Sản phẩm Smart Motor,,1,,1126,Sản phẩm Smart Motor,2,,1,1,1,,,,,DTTD,2,0
3106,Smart phone Viettel,,6,,1128,Smart phone Viettel,52,,1,1,1,,,,,DTTD,1,
363,Thoại 1900 (Viettel trả CP 19008/ 9xx),,1,,1131,Thoại 1900 (Viettel trả CP 19008/ 9xx),2,,1,1,1,,,,,DTTD,1,
366,SMS đầu số ngắn (Viettel trả CP 5/ 6/ 7/ 8/ 9x),,1,,1134,SMS đầu số ngắn (Viettel trả CP 5/ 6/ 7/ 8/ 9x),2,,1,1,1,,,,,DTTD,1,
367,Kinh doanh quốc tế,,1,,1135,Kinh doanh quốc tế,2,,1,1,1,,,,,DTTD,,
369,Thoại,,1,,1137,Thoại,2,,1,1,1,,,,,DTTD,,
2319,Doanh thu sản phẩm dân sự,thuhuyen-20180713,1,,1139,DT sản phẩm dân sự,2,,1,1,1,,,,,DTTD,,
2322,Doanh thu xuất khẩu,thuhuyen-20180713,1,,1141,DT xuất khẩu,2,,1,1,1,,,,,DTTD,,
2323,SẢN LƯỢNG,thuhuyen-20180713,7,,1142,SẢN LƯỢNG,,,1,1,1,,,,,DTTD,1,
2324,Dòng sản phẩm di động,thuhuyen-20180713,7,,1143,Dòng sản phẩm di động,,,1,1,1,,,,,DTTD,1,
2332,Dòng sản phẩm IoT,thuhuyen-20180713,7,,1146,Dòng sản phẩm IoT,,,1,1,1,,,,,DTTD,1,
2333,Thiết bị cảnh báo nhanh Fire Alarm Home,thuhuyen-20180713,7,,1147,Thiết bị cảnh báo nhanh Fire Alarm Home,51,,1,1,1,,,,,DTTD,1,
2101,Dòng sản phẩm CHĐK,thuhuyen-20180713,1,,1149,Dòng sản phẩm CHĐK,2,,1,1,1,,,,,DTTD,2,0
2272,Khác,thuhuyen-20180713,1,,1152,Khác,2,,1,1,1,,,,,DTTD,1,
2105,Dòng sản phẩm Radar,thuhuyen-20180713,1,,1154,Dòng sản phẩm Radar,2,,1,1,1,,,,,DTTD,2,0
2106,Ra đa cảnh giới bắt thấp sóng đề xi mét VRS-2DM,thuhuyen-20180713,1,,1155,Ra đa cảnh giới bắt thấp sóng đề xi mét VRS-2DM,2,,1,1,1,,,,,DTTD,1,
2108,Ra đa cảnh giới bắt thấp sóng đề xi mét VRS-2DM cho biển đảo,thuhuyen-20180713,1,,1156,Ra đa cảnh giới bắt thấp sóng đề xi mét VRS-2DM cho biển đảo,2,,1,1,1,,,,,DTTD,1,
2110,Dòng sản phẩm Thông tin liên lạc,thuhuyen-20180713,1,,1158,Dòng sản phẩm Thông tin liên lạc,2,,1,1,1,,,,,DTTD,2,0
2111,Thông tin vô tuyến,thuhuyen-20180713,1,,1159,Thông tin vô tuyến,2,,1,1,1,,,,,DTTD,,
2113,"2G Máy thu phát VTĐsn VRP612",thuhuyen-20180713,1,,1161,"2G Máy thu phát VTĐsn VRP612",2,,1,1,1,,,,,DTTD,1,1
2114,"2G Máy thu phát VTĐsn VRU611",thuhuyen-20180713,1,,1162,"2G Máy thu phát VTĐsn VRU611",2,,1,1,1,,,,,DTTD,1,1
2116,"2G Máy phát VTĐsn VRS641",thuhuyen-20180713,1,,1163,"2G Máy phát VTĐsn VRS641",2,,1,1,1,,,,,DTTD,1,1
2118,"2G Máy thu VTĐ VRS651",thuhuyen-20180713,1,,1165,"2G Máy thu VTĐ VRS651",2,,1,1,1,,,,,DTTD,1,1
2120,"2G Khác",thuhuyen-20180713,1,,1167,"2G Khác",2,,1,1,1,,,,,DTTD,1,
2122,"2G Máy thu phát VTĐscn nhảy tần VRH811/S",thuhuyen-20180713,1,,1169,"2G Máy thu phát VTĐscn nhảy tần VRH811/S",2,,1,1,1,,,,,DTTD,1,1
2123,"2G Trang bị bảo mật cơ yếu ",thuhuyen-20180713,1,,1170,"2G Trang bị bảo mật cơ yếu ",2,,1,1,1,,,,,DTTD,1,
2126,"2G Máy thu phát VTĐscn nhảy tần VRU812/50W",thuhuyen-20180713,1,,1172,"2G Máy thu phát VTĐscn nhảy tần VRU812/50W",2,,1,1,1,,,,,DTTD,1,
2127,"2G Máy thu phát VTĐscn nhảy tần VRU812/S 50W",thuhuyen-20180713,1,,1173,"2G Máy thu phát VTĐscn nhảy tần VRU812/S 50W",2,,1,1,1,,,,,DTTD,1,
2129,"2G Máy VTĐscn VRU812/S10W",thuhuyen-20180713,1,,1175,"2G Máy VTĐscn VRU812/S10W",2,,1,1,1,,,,,DTTD,1,
2532,VTT - khối Digital,thinhnv3,1,,1176,VTT - khối Digital,2,,1,1,1,,,,,DTTD,1,
2535,Tiêu dùng TKG trả trước CN,thinhnv3,1,,1177,Tiêu dùng TKG trả trước CN,2,,1,1,1,,,,,DTTD,1,
2130,"2G Máy VRS818/SW",thuhuyen-20180713,1,,1178,"2G Máy VRS818/SW",2,,1,1,1,,,,,DTTD,1,
1625,Doanh thu ngành nghề VHKT,thuhuyen-20180614,1,,1215,DT ngành nghề VHKT,2,,1,1,1,,,,,DTTD,2,
1627,SL xây lắp,thuhuyen-20180614,1,,1217,SL xây lắp,2,,1,1,1,,,,,DTTD,2,
1628,SL Vận hành khai thác,thuhuyen-20180614,1,,1218,SL Vận hành khai thác,2,,1,1,1,,,,,DTTD,2,
