"ID","DASHBOARD_NAME","DASHBOARD_TYPE","ORDER_INDEX","PROFILE_ID","MENU_ITEM_ID","STATUS","DESCRIPTION","UPDATE_TIME","UPDATE_USER"
3742,Thuê bao di động phát triển thực,0,,2043,2936,1,,2022-01-10 09:28:40.000,"170635"
3743,Thuê bao 4G phát triển thực,0,,2043,2935,1,,2021-10-14 16:10:25.000,"170635"
3744,Tổng doanh thu dịch vụ,0,,2043,2939,1,,2022-01-20 16:08:38.000,"170635"
3745,Thuê bao register,0,,2043,2934,1,,2021-11-04 15:08:49.000,"170635"
3746,Doanh thu dịch vụ cố định băng rộng,0,,2043,2940,1,,2021-10-14 16:06:24.000,"170635"
3747,Doanh thu dịch vụ nhóm VTT,0,,2043,2938,1,,2021-10-14 16:05:19.000,"170635"
3748,Doanh thu dịch vụ nhóm VDS,0,,2043,2943,1,,2021-10-14 16:01:52.000,"170635"
3760,Doanh thu dịch vụ SME,0,,2045,2963,1,,2021-10-14 16:14:22.000,"170635"
2683,Doanh thu dịch vụ,0,,1793,1936,1,,2023-08-04 18:09:46.000,"269413"
2684,Thuê bao di động phát triển thực,0,,1793,1939,1,,2023-08-08 16:42:58.000,"269413"
2685,Thuê bao 4G phát triển thực,0,,1793,1940,1,,2023-08-04 17:34:31.000,"269413"
2686,Tổng doanh thu,0,,1793,1937,1,,2023-08-04 17:32:07.000,"269413"
2687,Tiêu dùng thực di động,0,,1793,1935,1,,2023-08-04 17:25:17.000,"269413"
2688,Thuê bao register,0,,1793,1938,1,,2023-08-04 17:17:57.000,"269413"
2689,Thuê bao FTTH,0,,1793,1941,1,,2023-08-04 17:12:33.000,"269413"
2690,VTC,1,,1793,,1,,2022-10-12 17:51:49.000,slgb_admin_bi
2762,Lợi nhuận,0,,1851,2040,1,,2023-08-01 17:35:22.000,"269413"
2763,Doanh thu dịch vụ,0,,1851,2032,1,,2023-08-01 17:29:58.000,"269413"
2764,Thuê bao di động phát triển thực,0,,1851,2035,1,,2023-08-08 16:47:05.000,"269413"
2765,Thuê bao 4G phát triển thực,0,,1851,2036,1,,2023-08-01 17:12:53.000,"269413"
2766,Thuê bao FTTH,0,,1851,2037,1,,2023-08-01 17:08:39.000,"269413"
2767,Tổng doanh thu tài chính,0,,1851,2039,1,,2023-08-01 17:01:34.000,"269413"
2768,Tổng doanh thu,0,,1851,2033,1,,2023-08-01 16:57:31.000,"269413"
2769,Tiêu dùng thực di động,0,,1851,2031,1,,2023-08-08 15:31:13.000,"269413"
2770,Thuê bao register,0,,1851,2034,1,,2023-08-08 16:21:02.000,"269413"
2771,Dòng tiền ròng,0,,1851,2038,1,,2023-08-01 16:29:22.000,"269413"
2772,MOV,1,,1851,,1,,2023-08-31 18:57:28.000,"269413"
2773,Dòng tiền về VN,0,,1851,2041,1,,2023-08-01 16:17:48.000,"269413"
2794,Lợi nhuận,0,,1854,2069,1,,2023-07-31 17:01:08.000,"269413"
2795,Doanh thu dịch vụ,3,,1854,2061,1,,2023-07-31 16:53:57.000,"269413"
2796,Thuê bao di động phát triển thực,0,,1854,2064,1,,2023-08-08 16:44:43.000,"269413"
2797,Thuê bao 4G phát triển thực,0,,1854,2065,1,,2023-07-31 16:41:32.000,"269413"
2798,Thuê bao FTTH,0,,1854,2066,1,,2023-07-31 16:35:54.000,"269413"
2799,Tổng doanh thu tài chính,0,,1854,2068,1,,2023-07-31 16:33:25.000,"269413"
2800,Tổng doanh thu,0,,1854,2062,1,,2023-07-31 16:30:44.000,"269413"
2801,Tiêu dùng thực di động,0,,1854,2060,1,,2023-08-08 09:48:20.000,"269413"
2802,Thuê bao register,0,,1854,2063,1,,2023-08-08 15:40:38.000,"269413"
2803,Dòng tiền ròng,0,,1854,2067,1,,2023-07-31 16:10:28.000,"269413"
2804,STL,1,,1854,,1,,2023-08-18 17:01:37.000,"269413"
2805,Dòng tiền về VN,0,,1854,2070,1,,2023-07-31 15:46:09.000,"269413"
2828,Lợi nhuận,0,,1857,2098,1,,2023-08-02 09:30:51.000,"269413"
2829,Doanh thu dịch vụ,3,,1857,2090,1,,2023-08-02 09:27:54.000,"269413"
2830,Thuê bao di động phát triển thực,0,,1857,2093,1,,2023-08-08 16:47:56.000,"269413"
2831,Thuê bao 4G phát triển thực,0,,1857,2094,1,,2023-08-02 09:22:53.000,"269413"
2832,Thuê bao FTTH,0,,1857,2095,1,,2023-08-02 09:11:22.000,"269413"
2833,Tổng doanh thu tài chính,0,,1857,2097,1,,2023-08-02 09:08:50.000,"269413"
2834,Tổng doanh thu,0,,1857,2091,1,,2023-08-02 09:06:35.000,"269413"
2835,Tiêu dùng thực di động,0,,1857,2089,1,,2023-08-08 16:28:43.000,"269413"
2836,Thuê bao register,0,,1857,2092,1,,2023-08-08 16:30:01.000,"269413"
2837,Dòng tiền ròng,0,,1857,2096,1,,2023-08-03 15:47:12.000,"269413"
2839,Dòng tiền về VN,0,,1857,2099,1,,2023-08-02 08:37:16.000,"269413"
2912,Doanh thu dịch vụ,0,,1865,2166,1,,2023-08-09 09:47:31.000,"269413"
2913,Thuê bao di động phát triển thực,0,,1865,2169,1,,2023-08-09 09:42:47.000,"269413"
2914,Thuê bao 4G phát triển thực,0,,1865,2170,1,,2023-08-09 09:34:22.000,"269413"
2915,Tổng doanh thu,0,,1865,2167,1,,2023-08-09 09:31:40.000,"269413"
2916,Tiêu dùng thực di động,0,,1865,2165,1,,2023-08-09 09:25:37.000,"269413"
2917,Thuê bao register,0,,1865,2168,1,,2023-08-09 09:10:25.000,"269413"
2918,Thuê bao FTTH,0,,1865,2171,1,,2023-08-09 09:07:49.000,"269413"
2919,NAT,1,,1865,,1,,2022-10-12 17:53:40.000,slgb_admin_bi
2934,Lợi nhuận,0,,1870,2200,1,,2023-07-27 23:08:43.000,"444029"
2935,Doanh thu dịch vụ,0,,1870,2191,1,,2023-07-27 23:28:27.000,"269413"
2936,Thuê bao di động phát triển thực,0,,1870,2194,1,,2023-07-28 14:24:54.000,"269413"
2937,Thuê bao 4G phát triển thực,0,,1870,2195,1,,2023-07-28 13:49:30.000,"269413"
2938,Thuê bao FTTH,0,,1870,2196,1,,2023-07-28 11:50:07.000,"269413"
2939,Doanh thu tài chính,0,,1870,2199,1,,2023-07-27 22:56:19.000,"269413"
1694,Thuê bao thực tăng giảm,3,7,1370,1176,1,,2021-04-28 14:01:33.000,"170635"
1695,Thuê bao thực 4G tăng giảm,3,9,1370,1171,1,,2021-04-28 14:01:15.000,"170635"
1012,"3. Lợi nhuận trước thuế tập đoàn",0,3,510,231,1,,2021-04-28 11:36:35.000,"170635"
1475,TẬP ĐOÀN,1,1,1330,,1,,2022-03-08 08:16:42.000,"170635"
1487,"2. Lợi nhuận",0,3,1333,986,1,,2021-04-28 13:38:31.000,"170635"
1696,"4. Doanh thu dịch vụ",3,5,1370,1175,1,,2021-04-28 14:00:45.000,"170635"
1697,"5. Tiêu dùng",3,6,1370,1170,1,,2021-04-28 14:00:28.000,"170635"
1518,"2. Lợi nhuận_VTT",0,3,1331,999,1,,2021-04-28 13:34:15.000,"170635"
1698,"3. Doanh thu kinh doanh",0,4,1370,1174,1,,2021-04-28 14:00:11.000,"170635"
1489,"3. Chi tiết Tổng doanh thu Kinh doanh",3,5,1333,988,1,,2021-04-28 13:38:13.000,"170635"
1699,"2. Lợi nhuận trước thuế",3,3,1370,1173,1,,2021-04-28 13:59:55.000,"170635"
1700,"1. Tổng doanh thu Tài chính",3,2,1370,1172,1,,2021-04-28 13:59:35.000,"170635"
1701,MOV,1,1,1370,,1,,2021-11-02 11:35:00.000,"170635"
2116,Doanh thu Tư vấn thiết kế (Kinh doanh trừ hubbing)_Tháng,0,3,1551,1533,1,,2021-04-05 18:59:12.000,"170635"
1804,CÔNG TY MẸ,1,1,1343,,1,,2021-11-02 11:41:09.000,"170635"
2117,TƯ VẤN THIẾT KẾ,1,1,1551,,1,,2021-03-08 10:56:50.000,"170635"
2118,Doanh thu Tư vấn thiết kế (Tài chính)_Tháng,0,1,1551,1531,1,,2021-04-05 18:59:25.000,"170635"
2119,Lợi nhuận trước thuế Tư vấn thiết kế (Tài chính),0,2,1551,1532,1,,2021-04-05 18:59:40.000,"170635"
2074,Doanh thu M1 (Kinh doanh trừ hubbing)_Tháng,0,3,1506,1497,1,,2021-04-05 18:56:40.000,"170635"
2075,XNK,1,1,1506,,1,,2021-03-03 09:33:30.000,"170635"
2036,Doanh thu VTX (Kinh doanh trừ hubbing),0,2,1493,1470,1,,2021-04-06 13:52:28.000,"170635"
2037,VTX,1,1,1493,,1,,2021-03-04 11:07:17.000,"170635"
2076,Doanh thu XNK (Tài chính)_Tháng,0,1,1506,1495,1,,2021-04-05 18:56:53.000,"170635"
2077,Lợi nhuận trước thuế XNK (Tài chính),0,2,1506,1496,1,,2021-04-05 18:57:08.000,"170635"
2267,Chi tiết tổng doanh thu_2267,0,1,1616,1601,1,,2021-03-31 20:46:54.000,"239175"
1991,Doanh thu M1 (Kinh doanh trừ hubbing),0,2,1475,1425,1,,2021-04-06 13:53:47.000,"170635"
1992,M1,1,1,1475,,1,,2021-03-03 09:05:26.000,"170635"
2085,Doanh thu công trình (Kinh doanh trừ hubbing),0,2,1509,1502,1,,2021-04-06 14:07:35.000,"170635"
2086,CÔNG TRÌNH,1,1,1509,,1,,2021-03-04 10:03:48.000,"170635"
2087,Doanh thu IDC (Kinh doanh trừ hubbing)_Tháng,0,3,1510,1505,1,,2021-04-05 18:58:27.000,"170635"
1412,Chi tiết Lợi nhuận,0,,1251,912,1,,2021-01-21 15:30:08.000,"170635"
2088,CÔNG TRÌNH,1,1,1510,,1,,2021-03-03 18:23:25.000,"170635"
1566,"8. Thuê bao thực tăng giảm",3,9,1342,1046,1,,2021-04-28 11:42:03.000,"170635"
1567,"9. Thuê bao thực 4G tăng giảm",3,10,1342,1047,1,,2021-04-28 11:41:30.000,"170635"
2089,Doanh thu công trình (Tài chính)_Tháng,0,1,1510,1503,1,,2021-04-05 18:58:41.000,"170635"
2090,Lợi nhuận trước thuế công trình (Tài chính),0,2,1510,1504,1,,2021-04-05 18:58:56.000,"170635"
1493,"1. Tổng doanh thu Tài chính",3,2,1333,985,1,,2021-04-28 13:37:46.000,"170635"
2132,Doanh thu Media (Kinh doanh trừ hubbing),0,2,1556,1542,1,,2021-04-06 14:14:48.000,"170635"
1580,"3. Doanh thu VTC (Kinh doanh trừ hubbing)_Tháng",0,3,1338,1020,1,,2021-04-28 13:50:10.000,"170635"
1370,Dashoard Văn phòng tập đoàn,1,,1251,,1,,2021-02-03 17:07:32.000,"170635"
1414,Chi tiết Doanh thu dịch vụ,0,,1251,916,1,,2021-01-21 15:31:03.000,"170635"
1415,Chi tiết Tiêu dùng di động,0,,1251,911,1,,2021-01-21 15:31:30.000,"170635"
1417,Chi tiết Thuê bao 4g (LK toàn mạng),0,,1251,931,1,,2021-01-21 15:32:24.000,"170635"
1418,Chi tiết Thuê bao di động,0,,1251,930,1,,2021-01-21 15:32:57.000,"170635"
1420,Chi tiết Thuê bao Thực tăng giảm,0,,1251,934,1,,2021-01-21 15:33:50.000,"170635"
2133,MEDIA,1,1,1556,,1,,2021-03-09 14:40:14.000,"170635"
1472,"8. Thuê bao thực tăng giảm",0,6,510,960,1,,2021-07-09 12:42:02.000,"170635"
2268,Chi tiết Thuê bao 4g (tăng giảm trong tháng)_2226_2268,0,,1616,1594,1,,2021-03-31 20:46:54.000,"239175"
1651,"5. TB 4G tăng giảm",0,7,1330,958,1,,2021-07-09 13:44:32.000,"170635"
2269,Chi tiết Thuê bao FTTH_2227_2269,0,,1616,1597,1,,2021-03-31 20:46:54.000,"239175"
1390,Chi tiết tổng doanh thu,0,,1251,915,1,,2021-01-21 10:28:51.000,"170635"
1496,VTS,1,1,1333,,1,,2022-03-08 08:32:36.000,"170635"
2270,Thuê bao ViettelPay_2228_2270,0,,1616,1595,1,,2021-03-31 20:46:54.000,"239175"
1535,VTC,1,1,1338,,1,,2021-11-02 11:30:29.000,"170635"
1631,Thuê bao thực tăng giảm,3,7,1354,1110,1,,2021-04-28 14:06:04.000,"170635"
1632,Thuê bao thực 4G tăng giảm,3,9,1354,1104,1,,2021-04-28 14:05:43.000,"170635"
1633,Doanh thu dịch vụ,3,5,1354,1109,1,,2021-04-28 14:05:24.000,"170635"
2144,Doanh thu Khối NC và SX thiết bị CN CNC (Kinh doanh),0,2,1560,1550,1,,2021-10-30 16:47:02.000,"170635"
2145,KHỐI NC VÀ SX THIẾT BỊ CNC,1,1,1560,,1,,2021-10-30 16:42:13.000,"170635"
1371,Dashoard Văn phòng tập đoàn,1,,1270,,1,,2021-02-03 17:07:52.000,"170635"
2146,Doanh thu Khối NC và SX thiết bị CN CNC (Kinh doanh trừ hubbing)_Tháng,0,2,1561,1553,1,,2021-10-30 16:46:45.000,"170635"
2147,KHỐI NC VÀ SX THIẾT BỊ CNC,1,1,1561,,1,,2021-10-30 16:42:38.000,"170635"
2150,Doanh thu Khối CNTT (Kinh doanh trừ hubbing),0,2,1562,1554,1,,2021-04-07 15:42:34.000,"170635"
2151,KHỐI CNTT,1,1,1562,,1,,2021-03-10 16:12:07.000,"170635"
2159,KHỐI THƯƠNG MẠI VÀ LOGISTICS,1,1,1565,,1,,2021-03-10 17:07:03.000,"170635"
1634,Tiêu dùng,3,6,1354,1105,1,,2021-04-28 14:05:04.000,"170635"
1635,Doanh thu kinh doanh,0,4,1354,1108,1,,2021-04-28 14:04:41.000,"170635"
1636,Lợi nhuận trước thuế,3,3,1354,1107,1,,2021-04-28 14:04:19.000,"170635"
1637,Tổng doanh thu Tài chính,3,2,1354,1106,1,,2021-04-28 14:03:36.000,"170635"
732,"5. Doanh Thu cộng ngang Tập đoàn (Kinh doanh)",3,2,510,472,1,,2021-05-07 16:05:13.000,"170635"
1638,VTL,1,1,1354,,1,,2021-11-02 11:36:36.000,"170635"
2156,Doanh thu Khối Khối Thương mại và Logistics (Kinh doanh trừ hubbing),0,2,1564,1556,1,,2021-04-06 14:02:28.000,"170635"
1648,"2. Doanh thu dịch vụ",0,3,1330,955,1,,2021-10-30 16:21:38.000,"170635"
2157,KHỐI THƯƠNG MẠI VÀ LOGISTICS,1,1,1564,,1,,2021-03-10 16:55:08.000,"170635"
2158,Doanh thu Khối Thương mại và Logistics (Kinh doanh trừ hubbing)_Tháng,0,2,1565,1557,1,,2021-04-07 15:41:37.000,"170635"
2164,Doanh thu Các đơn vị khác (Kinh doanh)_Tháng,0,2,1568,1560,1,,2021-04-07 15:44:46.000,"170635"
2165,ĐƠN VỊ KHÁC,1,1,1568,,1,,2021-03-10 18:04:09.000,"170635"
1658,Doanh thu dich vụ VTL (kinh doanh trừ hubbing),3,3,1357,1127,1,,2021-04-28 11:28:16.000,"170635"
1659,Doanh thu VTL (Kinh doanh trừ hubbing),0,2,1357,1126,1,,2021-04-28 11:27:50.000,"170635"
2166,Doanh thu Các dơn vị khác (Kinh doanh trừ hubbing),0,2,1569,1561,1,,2021-04-06 14:13:47.000,"170635"
1660,VTL,1,1,1357,,1,,2021-11-02 11:35:31.000,"170635"
2167,ĐƠN VỊ KHÁC,1,1,1569,,1,,2021-03-10 18:03:49.000,"170635"
1661,Tiêu dùng VTL,3,4,1357,1128,1,,2021-04-28 11:23:15.000,"170635"
1471,"4. Dòng tiền ròng",0,5,510,470,1,,2021-04-23 15:01:45.000,"170635"
1011,Doanh thu dịch vụ,0,3,510,474,1,,2021-07-09 11:28:00.000,"170635"
2261,Kết quả sản xuất kinh doanh_2261,1,,1616,,1,,2021-03-31 20:46:54.000,"239175"
2262,Chi tiết Doanh thu dịch vụ_2262,0,2,1616,1602,1,,2021-03-31 20:46:54.000,"239175"
2263,Chi tiết Tiêu dùng di động_2219_2263,0,,1616,1592,1,,2021-03-31 20:46:54.000,"239175"
2264,Chi tiết Thuê bao 4g (LK toàn mạng)_2220_2264,0,,1616,1596,1,,2021-03-31 20:46:54.000,"239175"
2265,Chi tiết Thuê bao di động_2265,0,4,1616,1593,1,,2021-03-31 20:46:54.000,"239175"
2266,Chi tiết Thuê bao Thực tăng giảm_2222_2266,0,,1616,1598,1,,2021-03-31 20:46:54.000,"239175"
2046,Doanh thu VHT (Kinh doanh trừ hubbing)_Tháng,0,3,1497,1478,1,,2021-04-05 18:50:47.000,"170635"
1503,VTT,1,1,1331,,1,,2022-03-08 08:24:56.000,"170635"
2038,Doanh thu M3 (Kinh doanh trừ hubbing),0,2,1494,1471,1,,2021-04-06 13:55:10.000,"170635"
1505,"1. Chi tiết Tổng doanh thu Kinh doanh",3,2,1335,1004,1,,2021-04-28 11:01:06.000,"170635"
2039,M3,1,1,1494,,1,,2021-03-02 11:35:18.000,"170635"
2047,VHT,1,1,1497,,1,,2021-10-30 17:17:11.000,"170635"
1508,VTS,1,1,1335,,1,,2022-03-08 08:29:23.000,"170635"
1509,"2. Doanh thu dịch vụ",3,3,1335,1005,1,,2021-04-28 11:00:39.000,"170635"
1517,"1. Tổng doanh thu cộng ngang",0,2,1331,993,1,,2021-04-28 13:35:05.000,"170635"
1519,"4. Doanh thu dịch vụ",0,5,1331,996,1,,2021-04-28 13:32:53.000,"170635"
1520,"5. Tiêu dùng_ VTT",0,6,1331,995,1,,2021-04-28 13:32:05.000,"170635"
1522,"7. TB thực 4G tăng giảm VTT",0,5,1331,998,1,,2021-05-27 13:58:08.000,"170635"
1674,Doanh thu kinh doanh,3,,1270,1150,1,,2021-02-03 13:43:14.000,"170635"
1675,Tiêu dùng di động,3,,1270,1152,1,,2021-02-03 13:43:47.000,"170635"
1676,Doanh thu dịch vụ,3,,1270,1151,1,,2021-02-03 13:44:14.000,"170635"
2048,Doanh thu VHT (Tài chính)_Tháng,0,1,1497,1476,1,,2021-04-05 18:51:13.000,"170635"
2049,Lợi nhuận trước thuế VHT (Tài chính),0,2,1497,1477,1,,2021-04-05 18:51:34.000,"170635"
2168,TẬP ĐOÀN,1,1,1570,,1,,2021-05-13 09:31:19.000,"170635"
1545,"1. Doanh thu Kinh doanh",3,2,1340,1030,1,,2021-04-28 19:14:43.000,"170635"
1547,VDS,1,1,1340,,1,,2022-03-08 08:42:27.000,"170635"
1548,"2. Doanh thu dịch vụ",3,3,1340,1031,1,,2021-04-28 19:15:10.000,"170635"
1549,"2. Lợi nhuận trước thuế VTTN (Tài chính)",0,3,1341,1033,1,,2021-04-28 11:57:23.000,"170635"
1550,"4. Doanh thu dich vụ VTTN (kinh doanh)",3,5,1341,1035,1,,2021-04-28 11:56:50.000,"170635"
1551,"3. Doanh thu cộng ngang VTTN (Kinh doanh)",0,4,1341,1034,1,,2021-04-28 11:56:16.000,"170635"
1552,"1. Doanh thu  cộng ngang VTTN (Tài chính)",3,2,1341,1032,1,,2021-04-28 11:55:31.000,"170635"
1553,KHỐI VTTN,1,1,1341,,1,,2021-11-02 11:42:59.000,"170635"
1554,"5. Tiêu dùng VTTN (kinh doanh)",3,6,1341,1036,1,,2021-04-28 11:54:54.000,"170635"
1560,"6. Thuê bao thực tăng giảm VTTN (Kinh doanh)",3,7,1341,1049,1,,2021-04-28 11:54:24.000,"170635"
1562,Doanh thu dịch vụ và sản xuất VTTN (Kinh doanh),3,9,1341,1051,1,,2021-11-01 15:10:09.000,"170635"
1563,"5. Doanh thu cộng ngang CTM (Kinh doanh)",3,6,1342,1043,1,,2021-11-01 13:52:50.000,"170635"
1565,"7. Tiêu dùng",3,8,1342,1045,1,,2021-04-28 11:44:48.000,"170635"
1582,"4. Doanh thu dịch vụ VTC (Kinh doanh trừ hubbing)_Tháng",0,4,1338,1021,1,,2021-04-28 13:49:42.000,"170635"
2374,Doanh thu dịch vụ,0,,1631,1710,1,,2023-06-28 15:05:17.000,slgb_admin_bi
1606,"7. Thuê bao thực 4G tăng giảm VTC (Kinh doanh)_Tháng",0,7,1338,1038,1,,2021-04-28 13:48:26.000,"170635"
2217,Kết quả sản xuất kinh doanh,1,,1592,,1,,2021-03-22 10:16:37.000,"239175"
2218,Chi tiết Doanh thu dịch vụ,0,2,1592,1602,1,,2021-03-22 08:40:34.000,"170635"
2219,Chi tiết Tiêu dùng di động_2219,0,,1592,1592,1,,2021-03-15 16:39:01.000,"170635"
2220,Chi tiết Thuê bao 4g (LK toàn mạng)_2220,0,,1592,1596,1,,2021-03-22 14:46:37.000,"170635"
2221,Chi tiết Thuê bao di động,0,4,1592,1593,1,,2021-03-17 09:38:56.000,"170635"
2222,Chi tiết Thuê bao Thực tăng giảm_2222,0,,1592,1598,1,,2021-03-15 16:38:22.000,"170635"
2223,Chi tiết tổng doanh thu,0,1,1592,1601,1,,2021-03-18 10:51:44.000,"170635"
1623,Thuê bao thực tăng giảm,3,7,1353,1102,1,,2021-04-28 11:13:30.000,"170635"
1624,Thuê bao thực 4G tăng giảm,3,9,1353,1096,1,,2021-04-28 11:14:11.000,"170635"
1625,Doanh thu dịch vụ,3,5,1353,1101,1,,2021-04-28 11:14:44.000,"170635"
1626,Tiêu dùng,3,6,1353,1097,1,,2021-04-28 11:15:35.000,"170635"
1627,Doanh thu kinh doanh,0,4,1353,1100,1,,2021-04-28 11:15:09.000,"170635"
2376,Thuê bao di động phát triển thực,0,,1631,1711,1,,2023-06-28 15:41:16.000,slgb_admin_bi
2378,Thuê bao 4G phát triển thực,0,,1631,1712,1,,2023-06-28 15:47:36.000,slgb_admin_bi
1630,NCM,1,1,1353,,1,,2021-11-02 11:31:12.000,"170635"
1649,"3. Tiêu dùng di động",0,7,1330,956,1,,2021-04-28 10:32:41.000,"170635"
1640,Doanh thu dich vụ VTTN (kinh doanh),3,5,1355,1115,1,,2021-04-28 10:49:34.000,"170635"
1641,Doanh thu cộng ngang VTTN (Kinh doanh),0,4,1355,1114,1,,2021-04-28 10:49:06.000,"170635"
1650,"4. Thuê bao thực tăng giảm",0,6,1330,959,1,,2021-07-09 13:44:19.000,"170635"
1643,KHỐI VTTN,1,1,1355,,1,,2021-11-02 11:42:23.000,"170635"
1644,Tiêu dùng,3,6,1355,1116,1,,2021-04-28 10:46:40.000,"170635"
1645,Thuê bao thực tăng giảm VTTN (Kinh doanh),3,5,1355,1117,1,,2021-04-28 10:46:10.000,"170635"
1662,Thuê bao thực tăng giảm VTL (Kinh doanh),3,5,1357,1129,1,,2021-04-28 11:22:51.000,"170635"
1647,Thuê bao thực 4G tăng giảm VTTN (Kinh doanh),3,6,1355,1118,1,,2021-04-28 10:45:43.000,"170635"
2226,Chi tiết Thuê bao 4g (tăng giảm trong tháng)_2226,0,,1592,1594,1,,2021-03-15 16:37:23.000,"170635"
2227,Chi tiết Thuê bao FTTH_2227,0,,1592,1597,1,,2021-03-15 16:37:09.000,"170635"
2228,Thuê bao ViettelPay_2228,0,,1592,1595,1,,2021-03-15 16:36:58.000,"170635"
2395,"12. MOU",0,,510,1703,1,,2022-04-06 08:44:20.000,"170635"
2414,Lợi nhuận,0,,1650,1740,1,,2023-07-04 19:05:10.000,"269413"
2415,Doanh thu dịch vụ,0,,1650,,1,,2023-06-19 09:41:06.000,slgb_admin_bi
2416,Thuê bao di động phát triển thực,0,,1650,,1,,2023-06-19 11:21:25.000,slgb_admin_bi
2417,Thuê bao 4G phát triển thực,0,,1650,,1,,2023-06-19 11:25:40.000,slgb_admin_bi
2418,Thuê bao FTTH,0,,1650,,1,,2023-06-19 11:17:55.000,slgb_admin_bi
2419,Doanh thu tài chính,0,,1650,1739,1,,2023-06-16 17:26:01.000,slgb_admin_bi
2420,Tổng doanh thu,0,,1650,,1,,2023-06-19 09:11:29.000,slgb_admin_bi
2421,Tiêu dùng thực di động,0,,1650,,1,,2023-06-19 11:21:03.000,slgb_admin_bi
2422,Thuê bao register,0,,1650,,1,,2023-06-19 11:26:01.000,slgb_admin_bi
2423,Dòng tiền ròng,0,,1650,1738,1,,2023-07-04 19:03:18.000,"269413"
2425,Tập Đoàn,1,,1650,,1,,2023-08-31 19:07:14.000,"269413"
2439,"9. RPD data",0,5,1331,1750,1,,2022-04-20 10:56:36.000,"250905"
2524,Dán thẻ epass,0,,1650,,1,,2023-06-19 11:17:32.000,slgb_admin_bi
2525,Dòng tiền về VN,0,,1650,1842,1,,2023-07-04 19:01:46.000,"269413"
2447,RPM THOẠI,3,10,1433,1756,1,,2021-05-31 09:14:05.000,"170635"
2457,RPD data,3,11,1433,1767,1,,2021-05-28 10:59:13.000,"170635"
2459,"8. RPD data",0,7,1338,1769,1,,2021-05-28 15:29:42.000,"170635"
2462,Apru,0,7,1338,1772,1,,2021-05-28 15:31:08.000,"170635"
2464,RPD data,3,2,1350,1774,1,,2021-05-28 11:00:54.000,"170635"
1473,"9. TB 4G tăng giảm",0,7,510,961,1,,2021-07-09 12:45:44.000,"170635"
2465,MOU,3,2,1350,1775,1,,2021-05-27 18:07:08.000,"170635"
2468,RPM thoại,3,2,1413,1778,1,,2021-05-28 08:13:03.000,"170635"
2474,RPD data,3,2,1370,1784,1,,2021-05-28 11:01:10.000,"170635"
2477,Apru,3,2,1370,1787,1,,2021-05-27 19:10:29.000,"170635"
2478,RPM thoại,3,2,1354,1788,1,,2021-05-28 08:29:36.000,"170635"
2479,RPD data,3,2,1354,1789,1,,2021-05-28 11:01:20.000,"170635"
2480,Tổng doanh thu,1,,1670,,1,,2021-05-28 08:59:56.000,"170635"
2487,Apru,3,14,1433,1796,1,,2021-05-28 09:46:46.000,"170635"
2507,Dán thẻ epass,0,,1631,1813,1,,2023-06-15 16:54:31.000,slgb_admin_bi
2508,DOU,3,14,1455,1814,1,,2021-06-03 17:09:14.000,"170635"
2498,RPD data,3,2,1457,1804,1,,2021-05-28 11:01:40.000,"170635"
2499,MOU,3,2,1457,1805,1,,2021-05-28 10:46:33.000,"170635"
2509,Apru,3,15,1455,1815,1,,2021-05-28 17:14:05.000,"170635"
2514,RPM Thoại,3,8,1451,1830,1,,2021-06-03 11:21:10.000,"170635"
1510,"3. Doanh thu VTT chi tiết",0,4,1331,997,1,,2021-04-28 13:35:45.000,"170635"
1511,"2. Lợi nhuận",0,3,1336,1007,1,,2021-04-28 13:40:29.000,"170635"
1512,"3. Chi tiết Tổng doanh thu Kinh doanh",3,4,1336,1009,1,,2021-04-28 13:40:04.000,"170635"
1586,"6. Thuê bao thực tăng giảm VTC (Kinh doanh)_Tháng",0,6,1338,1037,1,,2021-04-28 13:49:18.000,"170635"
1514,"1. Tổng doanh thu Tài chính",3,2,1336,1006,1,,2021-04-28 13:39:38.000,"170635"
1515,VDS,1,1,1336,,1,,2022-03-08 08:44:04.000,"170635"
1516,"4. Doanh thu dịch vụ",3,5,1336,1010,1,,2021-04-28 13:39:18.000,"170635"
1521,"6. Thuê bao Thực tăng giảm",0,7,1331,994,1,,2021-04-28 11:59:06.000,"170635"
1596,"6. Thuê bao thực tăng giảm",3,7,1350,1077,1,,2021-04-28 13:54:37.000,"170635"
1597,"8. Thuê bao thực 4G tăng giảm",3,9,1350,1072,1,,2021-04-28 13:54:18.000,"170635"
1598,"4. Doanh thu dịch vụ",3,5,1350,1076,1,,2021-04-28 13:53:51.000,"170635"
1599,"5. Tiêu dùng",3,6,1350,1070,1,,2021-04-28 13:53:31.000,"170635"
1709,MOV,1,1,1371,,1,,2021-11-02 11:33:44.000,"170635"
1601,"3. Doanh thu kinh doanh",0,4,1350,1075,1,,2021-04-28 13:53:12.000,"170635"
1602,"2. Lợi nhuận trước thuế",3,3,1350,1074,1,,2021-04-28 13:52:52.000,"170635"
1603,"1. Tổng doanh thu Tài chính",3,2,1350,1073,1,,2021-04-28 13:52:35.000,"170635"
1604,STL,1,1,1350,,1,,2021-11-02 11:27:50.000,"170635"
1892,Thuê bao thực tăng giảm,3,7,1455,1378,1,,2021-04-28 14:15:36.000,"170635"
